volt1_mean,volt1_std,volt1_min,volt1_max,volt1_slope,volt1_spectral_entropy,volt2_mean,volt2_std,volt2_min,volt2_max,volt2_slope,volt2_spectral_entropy,amp1_mean,amp1_std,amp1_min,amp1_max,amp1_slope,amp1_spectral_entropy,amp2_mean,amp2_std,amp2_min,amp2_max,amp2_slope,amp2_spectral_entropy,E1_FFlow_mean,E1_FFlow_std,E1_FFlow_min,E1_FFlow_max,E1_FFlow_slope,E1_FFlow_spectral_entropy,E1_OilT_mean,E1_OilT_std,E1_OilT_min,E1_OilT_max,E1_OilT_slope,E1_OilT_spectral_entropy,E1_OilP_mean,E1_OilP_std,E1_OilP_min,E1_OilP_max,E1_OilP_slope,E1_OilP_spectral_entropy,E1_CHT1_mean,E1_CHT1_std,E1_CHT1_min,E1_CHT1_max,E1_CHT1_slope,E1_CHT1_spectral_entropy,E1_CHT2_mean,E1_CHT2_std,E1_CHT2_min,E1_CHT2_max,E1_CHT2_slope,E1_CHT2_spectral_entropy,E1_CHT3_mean,E1_CHT3_std,E1_CHT3_min,E1_CHT3_max,E1_CHT3_slope,E1_CHT3_spectral_entropy,E1_CHT4_mean,E1_CHT4_std,E1_CHT4_min,E1_CHT4_max,E1_CHT4_slope,E1_CHT4_spectral_entropy,E1_EGT1_mean,E1_EGT1_std,E1_EGT1_min,E1_EGT1_max,E1_EGT1_slope,E1_EGT1_spectral_entropy,E1_EGT2_mean,E1_EGT2_std,E1_EGT2_min,E1_EGT2_max,E1_EGT2_slope,E1_EGT2_spectral_entropy,E1_EGT3_mean,E1_EGT3_std,E1_EGT3_min,E1_EGT3_max,E1_EGT3_slope,E1_EGT3_spectral_entropy,E1_EGT4_mean,E1_EGT4_std,E1_EGT4_min,E1_EGT4_max,E1_EGT4_slope,E1_EGT4_spectral_entropy,label
27.922847,0.149556,27.492969,28.299469,-0.000860,0.868850,27.889210,0.161197,27.495354,28.192794,-0.000080,0.912646,41.439750,1.552372,37.720830,44.803848,-0.000458,0.867860,39.496202,1.461455,35.894569,43.484557,0.003082,0.894013,12.605167,0.257649,11.892134,13.262172,0.001107,0.881312,103.692193,0.997076,100.985511,106.096669,0.020412,0.803884,46.730336,1.004298,43.909543,49.097000,-0.001957,0.922182,224.568082,1.571018,220.472915,228.440267,0.005062,0.889581,214.620288,1.654764,210.024582,218.534493,-0.004006,0.868795,225.541083,1.392635,222.044139,229.029661,0.010621,0.882389,212.392960,1.557520,209.308631,215.631690,-0.009338,0.879719,772.914685,5.233105,759.677166,785.695945,-0.011505,0.867346,752.970177,5.600647,741.026191,766.834019,-0.025421,0.897043,774.382980,5.419317,763.392718,790.036420,0.004022,0.864821,748.839131,5.039280,734.709505,761.520732,0.012765,0.869162,normal
27.928218,0.157455,27.492969,28.417708,0.000627,0.882482,27.872357,0.163235,27.443791,28.192794,-0.000545,0.913355,41.451762,1.591069,37.720830,44.803848,-0.006561,0.902050,39.588110,1.472124,35.894569,43.484557,0.004873,0.888209,12.619495,0.240706,11.936142,13.056054,0.001125,0.849168,104.455701,1.015487,102.094084,106.794605,0.019735,0.842396,46.648161,1.053972,43.746560,49.097000,-0.009422,0.874181,224.556791,1.460384,221.258528,227.828214,-0.003104,0.896325,214.663180,1.665665,210.024582,219.165296,-0.001081,0.900713,225.726848,1.589849,222.044139,229.029661,0.001030,0.883040,212.415921,1.514559,209.597275,215.551209,0.001211,0.903117,772.697731,5.003426,759.677166,785.695945,-0.011900,0.874772,751.872846,6.021963,736.558357,766.834019,-0.032422,0.919838,774.727898,5.297111,763.846935,790.036420,-0.022366,0.894881,749.439083,4.614253,734.709505,761.520732,0.009837,0.904478,normal
27.942519,0.142357,27.639810,28.417708,0.000805,0.898704,27.857289,0.160467,27.443791,28.192794,0.000166,0.913651,41.315828,1.452511,37.849515,44.688611,-0.008928,0.914970,39.685476,1.613714,34.622996,43.484557,0.001715,0.901658,12.609029,0.290954,11.673597,13.160238,-0.001266,0.904270,104.922902,0.972246,102.094084,106.794605,0.019362,0.800424,46.531824,1.049101,43.746560,48.515555,-0.000675,0.919835,224.461306,1.480423,220.631404,227.362224,-0.005185,0.848840,214.462984,1.675277,210.024582,219.165296,-0.008137,0.887431,225.545286,1.496217,222.044139,229.029661,-0.010465,0.896533,212.291477,1.511957,208.222486,215.551209,0.005330,0.866872,772.461433,5.067799,759.677166,785.695945,0.000560,0.904805,752.309276,5.509236,736.558357,764.795112,-0.008251,0.907288,774.498628,4.707746,764.745667,786.297493,0.035363,0.873813,749.594425,4.807254,734.709505,761.520732,0.017053,0.863252,normal
27.949372,0.143439,27.598492,28.417708,-0.000715,0.897065,27.853233,0.151907,27.443791,28.120231,0.000501,0.840794,41.300171,1.407158,37.849515,44.719222,-0.001482,0.876087,39.652465,1.529798,34.622996,42.294833,0.001283,0.903323,12.579086,0.301984,11.673597,13.370817,-0.000069,0.884485,105.416656,0.816028,103.858923,107.578722,0.008559,0.903066,46.543733,0.975484,43.746560,50.192511,-0.000056,0.875983,224.310158,1.551294,220.631404,229.084525,-0.002106,0.877294,214.495597,1.553591,210.824258,219.165296,-0.003069,0.872480,225.492283,1.434553,222.410117,228.679886,0.000199,0.892235,212.483971,1.401522,208.222486,215.551209,0.000116,0.866878,772.133170,4.259972,761.329712,783.391065,-0.013347,0.889172,752.382363,5.350383,736.558357,763.378133,0.025584,0.905736,775.286484,4.941587,764.745667,787.593763,0.019713,0.875808,749.914745,4.883017,736.959162,758.569911,-0.005387,0.880031,normal
27.953367,0.132160,27.598492,28.309452,0.000406,0.913668,27.868388,0.151802,27.459147,28.300965,0.000700,0.831923,41.424769,1.379027,38.599526,45.233339,0.006578,0.880600,39.695341,1.678853,34.622996,42.678185,0.006434,0.919098,12.586858,0.306024,11.673597,13.414816,0.001407,0.883508,105.606408,0.855922,103.284107,107.812092,0.006010,0.820676,46.591080,0.996155,43.835805,50.192511,-0.000696,0.886186,224.347540,1.590885,220.631404,229.084525,0.000767,0.882213,214.275316,1.454735,210.824258,217.883946,-0.000421,0.918107,225.324627,1.232063,222.410117,228.470510,0.000340,0.895463,212.178354,1.373892,208.222486,215.463036,-0.002621,0.884449,771.543198,4.054196,761.329712,783.391065,-0.021493,0.877380,752.685858,4.659131,740.962880,762.431161,-0.027640,0.925676,775.414333,4.794618,765.497404,787.593763,-0.008179,0.919430,750.033744,4.808167,736.959162,758.569911,0.015736,0.883651,normal
27.958763,0.143013,27.598492,28.309452,0.000750,0.904211,27.882896,0.150986,27.515371,28.300965,0.000477,0.868037,41.472530,1.502047,35.726994,45.233339,-0.004542,0.899526,39.546811,1.583367,35.762825,42.678185,-0.007258,0.865988,12.590420,0.267974,11.915414,13.414816,-0.000400,0.906721,105.744142,0.853840,103.284107,107.812092,0.003624,0.853388,46.505319,0.985215,43.835805,50.192511,-0.000691,0.913876,224.339283,1.485220,220.880226,229.084525,0.000425,0.876937,214.370547,1.422417,211.242695,217.883946,-0.003803,0.888983,225.385222,1.369326,222.093138,228.470510,-0.006213,0.893464,212.389794,1.349186,208.953494,215.239378,0.005060,0.878206,771.602411,4.037766,761.329712,782.826349,0.018875,0.903530,752.634575,4.871659,740.962880,762.597821,-0.004620,0.888347,775.733275,4.953244,763.541712,787.593763,0.023870,0.839372,750.643890,5.057523,735.955669,760.930452,0.033826,0.900911,normal
27.977349,0.136361,27.651843,28.259649,-0.000242,0.897269,27.894803,0.147601,27.544454,28.303445,0.000039,0.855303,41.469677,1.627568,35.726994,45.233339,-0.004356,0.861832,39.434051,1.603979,35.762825,42.678185,-0.006315,0.876618,12.602979,0.256865,12.031115,13.414816,-0.000410,0.917263,105.905170,0.833425,103.284107,107.812092,0.005786,0.842580,46.501385,1.060895,43.835805,48.818792,0.000898,0.891875,224.401497,1.371405,220.880226,229.076900,0.003836,0.891320,214.224593,1.372668,210.155591,217.883946,-0.001501,0.909075,225.301598,1.399126,221.445799,228.289788,0.002640,0.862172,212.472363,1.429693,208.953494,216.155966,0.014633,0.837949,771.537338,4.207435,761.951222,782.826349,0.012293,0.914964,752.345480,4.637684,742.702023,764.777708,-0.003882,0.859715,775.600789,4.957115,763.541712,787.081307,0.007088,0.865333,751.037494,4.777555,735.955669,760.930452,0.009277,0.897275,normal
27.993473,0.156522,27.611826,28.323183,0.001112,0.893633,27.888335,0.133577,27.544454,28.303445,-0.000371,0.889120,41.075517,1.761394,35.726994,44.850274,-0.013409,0.895119,38.810321,1.743512,34.032707,42.547743,-0.022056,0.860701,12.400905,0.401589,11.171103,13.174257,-0.009277,0.718908,106.113462,0.793089,104.391467,107.781409,0.009736,0.866890,46.546854,1.043187,44.063912,48.818792,0.008455,0.847922,224.084190,1.359363,220.665748,227.213268,-0.012535,0.877585,214.130571,1.447682,210.059459,217.519517,-0.013110,0.912513,225.142227,1.609459,221.445799,229.797562,-0.011528,0.903307,212.578627,1.601213,208.369345,216.542704,-0.014678,0.888887,769.945620,5.573704,751.294195,782.826349,-0.108591,0.819087,750.115137,6.544193,735.389054,764.777708,-0.146622,0.812653,773.353026,7.042108,756.335428,787.081307,-0.152094,0.743571,748.712632,7.102342,726.611472,760.930452,-0.144271,0.784085,normal
27.910314,0.157063,27.518234,28.249906,0.000741,0.877977,27.834665,0.155113,27.464441,28.290746,0.000901,0.875089,42.544147,2.080890,37.235222,47.793845,-0.029696,0.694878,40.536905,1.597480,36.903396,44.935130,-0.011255,0.848092,12.975209,0.478692,11.848238,14.140055,-0.008519,0.568578,77.479461,6.523240,64.167443,86.995907,0.247786,0.425967,50.271082,1.326283,47.073024,53.673186,-0.027385,0.743559,225.826543,1.808791,220.671879,229.706754,0.008741,0.874601,216.042918,1.665879,212.138946,219.557775,0.012846,0.805982,227.051094,1.553132,223.594388,231.583244,0.004560,0.856644,213.731716,1.831470,209.826963,218.062651,0.010480,0.785026,777.942738,7.712849,763.265226,801.280723,-0.092273,0.548967,758.204895,7.721875,741.378612,776.187008,-0.055221,0.635726,781.336921,8.043206,762.299176,800.671463,-0.100828,0.609040,756.543931,7.660658,739.059694,774.406393,-0.099934,0.540539,normal
27.927988,0.153506,27.584501,28.249906,0.001023,0.891357,27.831916,0.148207,27.464441,28.290746,0.000353,0.839813,41.754470,1.862740,37.235222,46.545048,-0.037224,0.791367,40.216407,1.706448,35.363216,44.935130,-0.021689,0.883224,12.817141,0.448883,11.848238,14.140055,-0.009127,0.744885,84.059059,5.020450,73.281608,92.143620,0.190137,0.433626,49.481524,0.850614,46.999665,51.527952,-0.008446,0.850226,225.761416,1.731932,221.393892,229.130424,-0.024466,0.875356,215.921483,1.791881,210.462081,219.557775,-0.033274,0.852568,226.996915,1.612797,223.790894,231.583244,-0.023048,0.852751,213.691905,1.784824,210.107066,218.062651,-0.033126,0.860660,775.745991,7.827633,758.173223,801.280723,-0.201886,0.682768,756.649424,8.166869,739.723757,776.187008,-0.203279,0.736014,778.741334,7.913824,762.299176,800.671463,-0.186526,0.709735,753.578988,7.617169,739.059694,774.406393,-0.217498,0.677800,normal
27.922148,0.144252,27.584501,28.222461,-0.001211,0.891692,27.839367,0.152649,27.407982,28.232784,-0.000610,0.872020,41.293228,1.308194,37.235222,44.318269,0.012845,0.888888,39.870297,1.509628,35.363216,43.284378,0.001326,0.901624,12.622578,0.335180,11.848238,13.645495,0.001159,0.887042,89.145084,3.783276,81.142579,96.791270,0.141980,0.432410,49.162718,1.007422,45.963451,51.527952,-0.020881,0.833960,225.167530,1.596239,221.393892,228.718093,-0.010687,0.896621,215.090134,1.698573,210.462081,219.557775,-0.025828,0.854529,226.335161,1.387134,223.714884,229.649613,-0.014292,0.882024,212.878972,1.595661,209.192381,217.409883,-0.019884,0.910255,771.913392,4.897899,758.173223,782.794210,-0.009809,0.893238,752.579514,5.136057,739.723757,767.647703,-0.022606,0.878597,774.745800,5.389723,762.299176,789.165300,-0.015377,0.877378,749.496843,4.347199,739.059694,758.487754,-0.031018,0.874445,normal
27.917867,0.139566,27.584501,28.294979,-0.000147,0.937682,27.835041,0.168673,27.407982,28.232784,0.000546,0.887523,41.352218,1.225871,38.648572,44.318269,0.006159,0.867832,39.740817,1.675212,35.264914,43.332965,0.004075,0.922413,12.641031,0.320677,12.055144,13.423785,-0.000715,0.895253,92.949099,2.991423,86.428479,98.483025,0.110252,0.492052,48.488436,1.095038,44.743737,50.653299,-0.020512,0.838754,224.922608,1.489073,221.393892,228.718093,-0.002431,0.923074,214.547669,1.508994,210.462081,217.929327,-0.009723,0.909394,225.846793,1.283006,222.413819,229.649613,-0.014992,0.897085,212.640459,1.591577,208.530330,218.390319,-0.003391,0.926031,771.794687,5.188562,758.173223,782.646485,-0.007438,0.919855,752.397450,4.733830,739.723757,767.647703,0.011611,0.910976,774.136871,4.801851,761.562873,782.937236,-0.016310,0.890076,749.099936,4.981907,736.570538,760.449254,0.013861,0.918491,normal
27.932318,0.137780,27.592143,28.294979,0.001841,0.905398,27.841687,0.160125,27.407982,28.202975,-0.000126,0.917188,41.620462,1.298271,38.778562,45.936124,0.000844,0.896010,39.696749,1.764152,35.264914,43.875886,-0.002678,0.884919,12.606461,0.331448,11.864622,13.423785,-0.000600,0.896891,95.999593,2.460977,89.938319,100.228097,0.089096,0.532701,48.009678,1.120531,44.743737,50.490264,-0.016346,0.823649,224.831552,1.414035,221.424909,228.327898,-0.001940,0.897956,214.386435,1.412506,210.029872,217.548338,-0.000332,0.903193,225.534690,1.317199,221.909295,229.649613,-0.010486,0.898786,212.512320,1.570530,208.530330,218.390319,0.000857,0.905863,771.843969,5.259276,761.269918,781.750156,0.003570,0.911837,752.427061,4.327416,742.966459,764.505408,-0.006081,0.878288,774.388079,4.656800,761.562873,784.344197,0.024697,0.890764,749.826286,5.764389,736.570538,760.449254,0.024932,0.902222,normal
27.981140,0.145792,27.598281,28.306828,0.001271,0.897173,27.843849,0.140104,27.578492,28.202975,-0.000657,0.909931,41.429203,1.516471,38.378360,45.936124,0.001197,0.888492,39.468194,1.769058,35.264914,43.875886,-0.002985,0.862990,12.591065,0.325227,11.864622,13.423785,-0.000708,0.898321,98.402351,2.016591,94.178318,102.216188,0.071925,0.473591,47.609587,1.058920,44.743737,49.991449,-0.008023,0.884559,224.523972,1.382944,221.302811,227.800442,-0.011099,0.870134,214.331890,1.576697,210.029872,217.763018,-0.001814,0.900724,225.452294,1.270583,221.909295,229.196919,0.003182,0.877222,212.672716,1.558449,208.530330,218.390319,0.002028,0.898031,771.969362,5.342570,761.269918,782.897100,0.009421,0.896232,752.055396,4.516395,740.671925,764.505408,-0.031701,0.873872,774.682395,4.490119,761.562873,787.340995,0.029858,0.878916,750.266577,5.899620,736.570538,764.146172,0.019960,0.878753,normal
27.984539,0.156420,27.532544,28.355411,-0.000515,0.885595,27.835922,0.129982,27.582001,28.166937,-0.000259,0.829679,41.450970,1.546364,38.378360,45.936124,-0.005214,0.905078,39.620877,1.596885,35.722326,43.875886,0.006835,0.855487,12.631901,0.328107,11.864622,13.280889,0.002740,0.872949,100.320737,1.592341,96.586691,103.324084,0.053775,0.621084,47.278970,1.045003,44.738594,49.522264,-0.010003,0.901380,224.578001,1.394738,221.302811,227.947927,0.002558,0.897600,214.344795,1.554684,210.029872,217.763018,-0.000893,0.893362,225.449180,1.359051,221.909295,229.196919,-0.001838,0.894832,212.736607,1.308388,209.362799,215.787199,0.007048,0.877714,771.894937,4.974079,761.669077,782.897100,0.006334,0.911107,751.937183,4.756287,740.671925,764.505408,-0.004159,0.883380,775.276249,4.303233,760.527147,787.340995,0.000072,0.883747,750.674362,5.423620,738.117964,764.146172,-0.006572,0.878327,normal
27.982612,0.167712,27.532544,28.407719,-0.000361,0.874689,27.843259,0.138653,27.427975,28.260252,0.000310,0.928768,41.462578,1.529411,37.959924,45.329462,0.005912,0.886432,39.489973,1.520392,36.395709,43.316797,-0.001992,0.888801,12.636990,0.319671,11.915590,13.280889,-0.000122,0.868119,101.713005,1.253948,98.911252,104.388620,0.038324,0.695822,46.920768,1.043236,44.738594,49.507086,-0.011285,0.872865,224.574981,1.452322,221.138578,227.947927,0.010424,0.882251,214.405426,1.497802,211.199875,217.763018,0.003417,0.883287,225.529046,1.328431,222.627890,228.463649,0.002924,0.901593,212.679717,1.415084,208.743300,215.787199,-0.009038,0.869515,771.803031,4.815166,762.175242,782.897100,-0.005235,0.884418,752.240557,4.796204,740.671925,761.805060,0.029687,0.894809,775.008501,4.913168,760.527147,787.340995,-0.005588,0.893919,750.430969,4.904157,739.770881,764.146172,-0.007217,0.870307,normal
27.971459,0.157538,27.532544,28.407719,0.000571,0.883511,27.858601,0.145728,27.427975,28.260252,0.000742,0.903408,41.555426,1.676868,36.522689,45.329462,0.004967,0.919385,39.503499,1.508618,36.521758,43.316797,-0.012734,0.902192,12.622963,0.302407,12.025538,13.280889,-0.003821,0.883752,102.749310,1.047508,100.713751,104.703359,0.028404,0.764485,46.610391,1.015764,44.369477,49.404436,-0.005195,0.864002,224.649155,1.513215,221.138578,228.871478,-0.011095,0.904455,214.427046,1.494865,210.020635,217.640451,-0.001196,0.873211,225.549928,1.389896,221.573296,228.463649,0.011210,0.920531,212.641356,1.441568,208.743300,216.830107,-0.002946,0.915389,771.443057,4.942772,762.252979,782.490713,0.003609,0.859452,751.733420,5.125330,741.027782,761.805060,-0.044312,0.871858,775.257623,4.982077,760.527147,787.246372,0.005673,0.894242,750.236498,4.649774,740.506294,760.963699,-0.013675,0.850689,normal
27.970902,0.139806,27.665480,28.407719,-0.000471,0.906729,27.877053,0.149752,27.427975,28.308333,0.000434,0.893149,41.563282,1.711384,36.522689,45.301406,0.000672,0.897899,39.111250,1.421134,36.521758,43.316797,-0.005048,0.906647,12.550308,0.287492,11.982258,13.359513,-0.001307,0.888149,103.614748,1.115011,100.991375,106.098928,0.028967,0.810108,46.473146,0.979624,43.527273,49.404436,-0.001021,0.869494,224.542375,1.568832,219.912651,228.871478,-0.001439,0.860278,214.570612,1.516408,210.020635,218.469627,0.003559,0.887166,225.724478,1.414527,221.573296,228.463649,0.006547,0.893736,212.636024,1.604998,208.743300,216.830107,0.013147,0.884828,771.792358,5.482084,759.955131,788.468283,0.025627,0.879643,751.523243,4.804771,742.159150,762.247593,-0.016134,0.878535,775.348455,4.790561,763.142697,787.246372,0.004948,0.899743,750.017606,4.411026,740.506294,760.963699,0.000290,0.874915,normal
27.952839,0.124010,27.668203,28.328770,-0.000979,0.858174,27.883446,0.140646,27.553438,28.308333,-0.000277,0.916560,41.417963,1.659253,36.522689,45.301406,0.000496,0.903370,39.103049,1.347198,36.170383,42.479072,-0.002225,0.909398,12.558462,0.258484,11.982258,13.359513,0.000669,0.885697,104.358933,1.060000,102.183445,107.157403,0.026206,0.804593,46.534723,0.938858,43.527273,49.404436,0.003781,0.879756,224.461411,1.534519,219.912651,228.871478,0.007378,0.903408,214.681348,1.511790,210.020635,218.469627,0.005145,0.883351,225.688231,1.423983,221.573296,228.436038,-0.004169,0.858226,212.711094,1.477276,208.781093,216.830107,-0.002455,0.883615,772.014677,5.336519,759.955131,788.468283,0.026562,0.848012,751.352450,4.713592,742.159150,764.476199,0.048778,0.884342,776.030485,4.290230,763.142697,787.775304,0.000592,0.870928,749.897476,4.460078,741.004311,761.977007,-0.003420,0.901897,normal
27.936950,0.128757,27.591029,28.204321,-0.000541,0.876290,27.894769,0.144010,27.553438,28.308333,-0.000249,0.881048,41.316112,1.331854,38.121234,45.273346,-0.001112,0.903593,39.062908,1.366586,35.860368,42.331380,0.004830,0.909624,12.596071,0.255197,11.982258,13.359513,0.001382,0.874495,104.940449,0.963485,102.612524,107.157403,0.016344,0.913776,46.533325,0.986976,43.527273,48.645387,-0.000231,0.917776,224.725226,1.503894,219.912651,227.999196,0.007941,0.859264,214.673094,1.531022,210.223471,219.286942,-0.010137,0.886331,225.507191,1.480181,221.706058,228.436038,-0.012371,0.867549,212.638409,1.517818,208.622450,215.806778,-0.008682,0.885999,771.901147,5.537629,759.955131,788.468283,-0.023032,0.888478,751.738212,4.968129,739.439886,764.476199,-0.012506,0.902453,775.243884,4.471283,763.752791,787.775304,-0.048944,0.854881,749.862872,4.535215,738.765492,761.977007,0.002488,0.870741,normal
27.942183,0.141524,27.500955,28.219574,0.000096,0.885213,27.888286,0.138317,27.524911,28.182802,-0.000321,0.838367,41.358600,1.338113,38.121234,45.158473,0.002884,0.907134,39.236794,1.493121,35.860368,42.331380,0.006463,0.868535,12.621033,0.262246,12.018126,13.328804,-0.000651,0.883253,105.255247,0.831246,103.168313,107.157403,0.007860,0.888808,46.565042,1.026419,43.668853,48.645387,-0.004158,0.896409,224.615905,1.407289,220.671923,227.536335,-0.002696,0.893605,214.526233,1.501079,210.223471,219.286942,-0.010777,0.880909,225.648975,1.533509,221.706058,229.092214,0.005613,0.876262,212.718202,1.487257,208.622450,217.203532,0.007016,0.921277,771.225906,5.031352,761.084692,782.670678,-0.031763,0.869389,751.560346,5.196071,738.024144,764.476199,-0.011046,0.883638,775.002807,4.836003,760.638719,787.775304,-0.041905,0.869709,749.723709,4.816779,738.765492,767.851433,0.001530,0.901810,normal
27.951809,0.143403,27.500955,28.270118,0.000313,0.899848,27.875403,0.151865,27.524911,28.187268,-0.001362,0.900329,41.385150,1.427628,38.114405,45.158473,0.002364,0.885107,39.156351,1.598687,34.947412,43.277323,-0.002866,0.872608,12.609022,0.290380,11.921307,13.328804,-0.001381,0.904871,105.524527,0.861684,103.168313,107.152020,0.009191,0.909944,46.409730,1.121535,43.668853,48.694169,-0.003039,0.872108,224.654281,1.407183,221.077626,228.381738,-0.008135,0.874296,214.405497,1.546152,210.223471,219.286942,-0.000051,0.868531,225.726873,1.605703,221.706058,229.092214,0.004757,0.914229,212.633443,1.522265,208.622450,217.203532,-0.004205,0.901348,771.434884,5.347678,757.696887,785.848416,0.016662,0.923168,751.459895,5.529142,738.024144,763.399469,0.031679,0.912789,774.406661,5.188440,758.205490,786.904333,0.020595,0.897816,750.404890,5.071286,738.765492,767.851433,0.044352,0.880260,normal
27.947066,0.143945,27.500955,28.270118,-0.000593,0.892799,27.871948,0.146055,27.524911,28.187268,0.000359,0.902553,41.396690,1.489514,38.114405,44.453413,-0.002558,0.852785,39.165825,1.530659,34.947412,43.277323,-0.001131,0.852006,12.592026,0.311921,11.921307,13.328804,-0.000495,0.842156,105.829155,0.834212,103.444104,107.686454,0.012696,0.896739,46.444630,1.095244,44.175932,48.694169,-0.001715,0.883242,224.649148,1.373643,221.077626,228.381738,0.007446,0.887841,214.497148,1.398412,211.220069,216.689866,-0.001224,0.894659,225.976477,1.642986,221.381615,229.092214,-0.007173,0.903691,212.500983,1.566642,208.618409,217.203532,-0.015364,0.896935,771.973637,5.189499,757.696887,785.848416,0.011695,0.875904,752.183870,4.980787,738.024144,763.399469,0.028840,0.877130,774.534968,4.946731,758.205490,786.904333,-0.010061,0.897649,749.791233,5.509652,736.448011,767.851433,-0.014223,0.859761,normal
